student_id,cgpa,branch,college_tier,python_skill,dsa_skill,ml_skill,web_dev_skill,coding_score,communication_score,aptitude_score,internships,projects,backlogs,resume_score,skill_score,placed,company_type,job_role,salary_lpa
S5498,6.17,ECE,3,0,0,0,1,52.5,6.7,99.5,0,3,0,47.6,1,0,None,None,0.0
S5499,7.35,Civil,2,1,1,1,0,48.2,8.3,84.0,1,4,0,88.5,3,1,Mid-size,Analyst,61.9
S5500,5.84,Civil,3,1,0,0,0,49.4,4.2,67.3,3,3,1,68.0,1,1,Startup,Analyst,38.26
S5501,8.54,EEE,3,0,1,0,0,93.8,7.6,85.6,0,5,0,60.8,1,1,Startup,Analyst,47.51
S5502,5.38,ECE,1,1,0,0,1,64.0,4.6,63.8,0,4,0,49.3,2,1,Mid-size,Software Engineer,60.89
S5503,7.95,CSE,3,0,0,1,0,92.7,6.9,88.4,1,3,1,57.7,1,1,Startup,Web Developer,52.33
S5504,9.04,IT,3,1,0,0,0,53.3,9.2,49.4,1,5,0,75.9,1,1,Startup,Web Developer,44.27
S5505,8.3,IT,3,1,1,0,0,4.9,7.0,49.5,0,2,0,53.9,2,0,None,None,0.0
S5506,9.81,EEE,3,1,1,1,0,39.9,4.4,76.9,2,5,0,88.6,3,1,Mid-size,Analyst,70.81
S5507,6.41,CSE,3,1,1,0,0,77.2,9.9,71.8,2,2,1,77.2,2,1,MNC,Web Developer,85.6
S5508,7.86,Mechanical,3,1,1,1,0,43.4,5.3,59.9,0,6,1,73.7,3,1,MNC,Web Developer,85.18
S5509,7.07,Mechanical,3,1,1,0,1,70.8,9.5,53.9,0,5,0,81.0,3,1,Mid-size,Web Developer,57.39
S5510,8.13,CSE,3,0,1,0,0,39.3,5.3,54.4,1,6,0,67.4,1,1,Startup,Software Engineer,41.11
S5511,9.17,Mechanical,3,1,0,0,0,46.5,8.2,84.1,1,5,2,70.8,1,1,Startup,Software Engineer,44.95
S5512,5.29,Mechanical,1,1,0,0,0,93.1,6.9,52.9,2,6,0,82.2,1,1,Startup,Software Engineer,50.49
S5513,9.36,IT,2,0,1,1,0,94.9,9.2,43.4,1,3,0,76.7,2,1,MNC,Web Developer,72.56
S5514,6.83,EEE,3,0,1,0,0,26.2,8.1,78.9,0,6,0,62.1,1,0,None,None,0.0
S5515,5.69,Civil,1,1,1,0,0,34.1,8.1,51.2,3,1,0,77.4,2,1,MNC,Analyst,75.31
S5516,9.98,Civil,2,1,1,0,1,55.9,6.8,53.4,3,6,0,110.9,3,1,Mid-size,Web Developer,78.7
S5517,5.25,Mechanical,3,1,1,1,0,67.6,4.3,61.1,0,6,0,74.4,3,1,MNC,Software Engineer,85.56
S5518,8.12,EEE,3,0,1,0,1,34.8,4.1,53.3,2,6,0,81.1,2,1,Mid-size,Web Developer,54.2
S5519,5.1,Civil,1,1,1,0,0,91.2,8.0,98.5,1,1,1,54.5,2,1,Mid-size,Data Scientist,59.57
S5520,6.28,Mechanical,1,1,1,0,0,47.5,7.5,47.3,3,1,1,72.7,2,1,MNC,Software Engineer,72.55
S5521,6.27,Civil,2,1,1,0,0,29.3,7.2,42.7,1,1,1,58.7,2,1,MNC,Software Engineer,62.49
S5522,5.22,ECE,2,0,1,1,0,95.7,6.5,50.3,1,6,0,84.2,2,1,Mid-size,Software Engineer,74.81
S5523,6.81,Civil,2,0,0,0,1,88.9,4.1,99.2,0,5,0,47.0,1,1,Startup,Analyst,45.5
S5524,6.23,ECE,3,1,1,1,0,92.9,9.7,85.5,0,5,0,82.2,3,1,MNC,Analyst,89.67
S5525,6.01,ECE,1,1,0,1,0,12.2,8.6,88.3,2,5,0,92.3,2,1,Mid-size,Analyst,71.09
S5526,5.51,EEE,1,0,0,0,1,84.0,7.6,68.8,2,3,0,67.8,1,1,Startup,Analyst,44.21
S5527,8.0,EEE,3,1,0,0,0,93.0,7.1,60.4,0,3,1,46.9,1,0,None,None,0.0
S5528,9.1,Civil,2,1,1,0,0,49.8,4.1,64.4,3,3,1,80.1,2,1,MNC,Data Scientist,93.32
S5529,8.42,IT,3,1,0,0,0,87.8,4.3,83.6,0,5,0,50.9,1,1,Startup,Analyst,42.83
S5530,5.81,Civil,2,0,1,0,0,51.2,6.3,44.6,1,3,0,51.5,1,1,Startup,Analyst,48.69
S5531,6.57,IT,2,0,1,0,0,63.1,9.2,83.6,0,6,2,67.3,1,1,Startup,Software Engineer,41.81
S5532,9.76,ECE,2,1,0,1,0,3.9,6.9,80.2,0,6,0,68.3,2,1,Mid-size,Data Scientist,55.36
S5533,7.58,ECE,2,1,0,0,0,35.3,5.1,47.7,2,4,0,64.7,1,1,Startup,Software Engineer,44.0
S5534,9.12,Civil,1,0,1,1,1,37.7,7.0,50.1,1,6,0,94.1,3,1,MNC,Web Developer,82.0
S5535,9.16,ECE,3,1,1,0,1,73.3,7.1,86.4,1,5,1,88.5,3,1,Mid-size,Web Developer,67.48
S5536,9.25,Civil,1,0,1,0,1,95.4,8.6,53.8,1,6,0,84.9,2,1,MNC,Web Developer,80.57
S5537,7.57,IT,2,1,1,0,0,99.6,4.4,62.3,0,2,1,42.2,2,1,MNC,Web Developer,68.81
S5538,9.03,ECE,2,0,1,0,1,50.3,4.9,61.4,1,2,1,56.4,2,1,MNC,Web Developer,70.75
S5539,6.13,ECE,1,1,0,1,0,89.4,5.9,41.0,0,2,3,48.7,2,0,None,None,0.0
S5540,6.04,IT,2,0,0,0,0,41.3,5.0,80.0,1,4,0,45.2,0,1,Startup,Software Engineer,36.12
S5541,6.4,CSE,1,1,1,1,0,85.6,6.9,72.9,0,3,0,61.5,3,1,MNC,Analyst,93.89
S5542,8.54,Mechanical,3,1,1,0,1,21.7,7.2,52.5,0,2,1,61.3,3,0,None,None,0.0
S5543,7.49,Civil,3,0,0,0,1,57.9,4.6,53.1,0,1,0,31.5,1,1,Startup,Analyst,35.32
S5544,5.69,Mechanical,3,1,0,0,1,12.1,6.1,48.7,3,1,1,71.1,2,1,Mid-size,Data Scientist,50.04
S5545,9.37,EEE,3,1,0,0,1,59.8,5.4,80.2,0,2,0,49.9,2,1,MNC,Software Engineer,89.12
S5546,5.32,IT,1,0,1,1,1,42.5,5.6,87.3,3,6,0,107.9,3,1,Mid-size,Software Engineer,55.68
S5547,8.13,Civil,3,1,1,0,0,46.4,9.8,92.8,0,6,2,78.5,2,1,MNC,Web Developer,73.39
S5548,9.51,ECE,1,1,1,0,0,85.5,5.7,92.0,0,6,0,69.6,2,1,Mid-size,Analyst,68.02
S5549,6.79,Mechanical,2,1,1,0,0,20.3,7.0,50.1,1,6,0,79.4,2,1,MNC,Web Developer,78.69
S5550,9.5,IT,2,0,0,0,1,88.8,6.8,41.8,3,4,0,75.8,1,1,Startup,Software Engineer,50.6
S5551,7.97,Civil,2,1,0,0,0,72.7,4.1,42.1,2,1,0,48.3,1,1,Startup,Software Engineer,43.98
S5552,7.39,ECE,1,0,1,0,0,9.7,4.7,55.2,1,1,0,38.8,1,1,Startup,Web Developer,36.24
S5553,8.17,CSE,1,1,0,0,0,21.9,5.8,67.4,1,5,0,64.2,1,1,Startup,Data Scientist,47.6
S5554,6.67,Civil,2,1,1,1,0,89.7,6.0,85.0,3,2,0,90.9,3,1,Mid-size,Software Engineer,72.74
S5555,7.84,EEE,1,1,0,0,0,76.7,5.4,95.2,1,2,0,49.2,1,1,Startup,Data Scientist,45.02
S5556,9.01,IT,1,1,1,1,1,56.5,4.4,49.3,1,1,1,67.4,4,1,Mid-size,Web Developer,67.66
S5557,6.74,Civil,1,1,0,0,0,92.6,5.4,63.9,0,4,1,42.3,1,1,Startup,Data Scientist,45.18
S5558,6.85,CSE,2,1,1,0,0,34.4,8.0,98.6,3,4,1,95.6,2,1,MNC,Data Scientist,95.6
S5559,5.83,CSE,3,0,0,0,0,3.9,4.4,68.2,3,3,0,53.4,0,0,None,None,0.0
S5560,5.05,EEE,2,1,0,0,1,39.0,6.7,62.5,0,5,0,64.7,2,1,Mid-size,Web Developer,49.8
S5561,8.13,Mechanical,3,0,1,0,0,63.1,4.5,68.4,1,1,3,43.2,1,0,None,None,0.0
S5562,5.94,Mechanical,1,1,1,0,0,80.9,7.8,64.3,1,5,0,78.2,2,1,Mid-size,Web Developer,54.88
S5563,8.8,IT,3,0,0,1,0,91.9,8.9,76.6,2,6,1,87.5,1,1,Startup,Web Developer,47.91
S5564,9.87,Civil,3,1,0,0,1,42.8,5.9,58.6,0,2,0,43.3,2,0,None,None,0.0
S5565,9.54,EEE,3,1,0,1,1,91.5,8.6,90.3,2,6,0,101.2,3,1,Mid-size,Analyst,56.33
S5566,9.64,Civil,2,0,0,0,0,36.4,8.7,64.6,1,6,3,68.0,0,0,None,None,0.0
S5567,7.83,ECE,2,1,1,0,0,52.4,8.8,50.9,0,6,1,74.2,2,1,Mid-size,Analyst,69.16
S5568,6.47,ECE,1,1,1,1,1,27.2,9.8,85.6,3,4,0,122.6,4,1,MNC,Analyst,92.2
S5569,8.59,Mechanical,2,1,0,1,0,2.4,6.1,58.2,0,5,0,61.4,2,1,Mid-size,Software Engineer,56.17
S5570,9.44,Civil,1,1,0,0,0,20.8,8.2,50.5,1,2,2,54.6,1,0,None,None,0.0
S5571,5.71,ECE,3,0,1,0,1,54.3,6.4,52.8,1,6,1,83.1,2,0,None,None,0.0
S5572,9.37,IT,3,1,1,0,1,34.8,7.5,66.5,2,5,1,98.0,3,1,MNC,Data Scientist,94.22
S5573,6.55,CSE,3,0,0,0,0,5.3,7.3,99.3,1,4,1,47.2,0,0,None,None,0.0
S5574,5.59,Civil,2,1,0,0,1,30.2,6.8,45.8,0,1,0,46.9,2,1,MNC,Analyst,77.35
S5575,9.71,CSE,3,1,1,1,1,41.9,9.0,51.3,1,3,0,95.9,4,1,Mid-size,Data Scientist,62.82
S5576,6.74,Civil,2,1,1,0,1,35.5,8.6,79.0,1,2,0,80.6,3,1,MNC,Data Scientist,83.42
S5577,5.7,EEE,2,1,1,1,0,47.9,5.5,70.3,0,4,0,64.8,3,1,MNC,Software Engineer,67.59
S5578,6.18,EEE,3,0,1,0,0,17.2,6.7,92.2,2,4,0,73.6,1,1,Startup,Web Developer,44.26
S5579,8.41,EEE,3,1,0,0,1,81.3,9.3,45.4,2,2,1,77.6,2,1,MNC,Web Developer,88.25
S5580,6.47,CSE,1,1,0,1,1,83.1,8.2,65.7,0,6,0,85.8,3,1,Top Tech,Software Engineer,93.44
S5581,9.65,Mechanical,2,0,0,1,0,97.8,9.8,60.1,1,1,3,56.0,1,0,None,None,0.0
S5582,7.12,Mechanical,3,0,1,1,0,42.9,6.4,67.0,0,4,0,61.7,2,0,None,None,0.0
S5583,5.77,CSE,2,1,0,1,0,52.9,9.3,99.4,0,3,0,58.5,2,1,MNC,Web Developer,85.5
S5584,9.68,Civil,1,1,1,0,1,2.0,5.0,44.9,2,1,0,72.8,3,1,MNC,Software Engineer,65.32
S5585,5.89,Civil,2,0,0,0,0,31.8,7.2,88.3,3,3,0,69.5,0,1,Startup,Software Engineer,48.59
S5586,6.33,Civil,2,1,1,1,1,53.4,7.9,92.4,0,5,0,85.8,4,1,MNC,Analyst,71.45
S5587,9.58,Civil,1,1,1,0,1,47.5,7.8,57.6,3,6,0,108.5,3,1,MNC,Web Developer,87.64
S5588,9.64,EEE,3,0,0,0,0,45.5,7.8,82.4,0,6,0,48.7,0,1,Startup,Data Scientist,44.92
S5589,8.41,EEE,1,1,1,0,0,43.6,7.9,79.3,1,1,0,54.2,2,1,Mid-size,Web Developer,63.65
S5590,5.35,ECE,3,1,1,0,0,65.3,4.4,49.9,1,6,1,72.6,2,1,MNC,Analyst,72.75
S5591,7.24,ECE,1,0,1,0,1,30.7,6.2,50.3,3,6,1,94.5,2,1,Mid-size,Web Developer,59.27
S5592,6.9,IT,3,0,1,1,1,58.1,9.9,72.5,0,1,0,64.1,3,1,MNC,Analyst,80.16
S5593,7.77,CSE,3,0,1,0,0,64.0,4.5,58.9,3,3,1,73.0,1,0,None,None,0.0
S5594,9.53,CSE,3,0,1,1,1,8.4,7.0,93.7,1,2,0,68.5,3,1,MNC,Analyst,90.75
S5595,6.39,Mechanical,1,1,1,1,0,76.5,6.9,77.9,1,4,0,84.0,3,1,Top Tech,Software Engineer,90.7
S5596,6.54,Mechanical,1,1,1,0,1,73.0,6.2,70.6,0,3,2,60.6,3,1,MNC,Web Developer,67.81
S5597,9.95,Civil,1,1,1,0,0,57.0,8.3,80.1,0,5,0,74.1,2,1,MNC,Data Scientist,93.24
S5598,7.52,IT,3,1,0,0,0,84.7,7.6,67.5,1,4,0,62.3,1,1,Startup,Data Scientist,47.09
S5599,7.31,IT,1,0,0,0,0,55.3,5.8,49.6,1,1,0,33.7,0,0,None,None,0.0
S5600,7.53,Civil,2,1,1,0,0,74.0,8.2,90.1,3,1,0,79.7,2,1,MNC,Software Engineer,80.42
S5601,5.01,ECE,1,0,0,1,0,62.3,7.6,61.5,0,6,2,62.0,1,1,Startup,Software Engineer,43.85
S5602,9.57,EEE,3,0,0,1,1,37.2,4.5,63.2,3,5,1,91.5,2,1,Mid-size,Web Developer,68.38
S5603,7.77,EEE,2,1,1,0,0,70.0,4.2,93.7,3,1,0,69.9,2,1,MNC,Web Developer,93.2
S5604,9.93,IT,2,1,1,0,0,84.1,8.4,97.8,1,4,0,76.1,2,1,MNC,Data Scientist,96.61
S5605,5.53,CSE,2,1,0,1,0,99.6,5.1,62.7,0,3,0,46.0,2,1,Mid-size,Analyst,63.03
S5606,5.92,IT,3,0,0,0,1,0.2,6.4,65.2,2,6,1,76.2,1,1,Startup,Web Developer,45.08
S5607,5.87,ECE,2,0,0,1,0,44.7,10.0,70.6,2,1,0,67.2,1,1,Startup,Software Engineer,39.93
S5608,9.83,IT,2,0,1,1,0,51.5,8.8,60.4,1,3,1,75.5,2,1,Mid-size,Web Developer,52.45
S5609,7.38,IT,1,1,0,0,1,95.8,4.8,94.0,2,1,1,61.7,2,1,MNC,Analyst,72.1
S5610,8.37,Civil,3,0,0,0,0,31.7,8.1,68.6,2,5,3,68.5,0,0,None,None,0.0
S5611,7.26,CSE,2,0,0,0,0,43.0,4.1,96.4,1,4,0,40.2,0,0,None,None,0.0
S5612,7.43,EEE,1,1,1,0,0,0.4,9.1,92.7,0,4,1,63.0,2,1,MNC,Analyst,83.52
S5613,7.93,CSE,3,0,0,0,0,77.7,6.2,70.3,0,4,0,34.8,0,0,None,None,0.0
S5614,5.09,CSE,3,1,1,0,0,69.2,8.2,59.4,0,3,0,62.6,2,0,None,None,0.0
S5615,7.94,CSE,3,0,1,0,1,76.2,7.0,57.9,2,5,0,87.6,2,1,Mid-size,Analyst,59.82
S5616,8.99,CSE,1,1,0,0,0,78.4,6.6,82.8,2,2,0,58.1,1,1,Startup,Software Engineer,45.32
S5617,6.6,Mechanical,1,1,1,1,0,16.9,9.1,85.8,0,5,0,78.9,3,1,MNC,Software Engineer,68.68
S5618,5.51,ECE,2,1,1,0,1,38.8,8.3,79.8,1,6,0,96.3,3,1,Mid-size,Analyst,55.41
S5619,9.09,CSE,3,1,1,0,1,28.3,4.6,91.3,0,1,1,45.8,3,1,MNC,Analyst,71.41
S5620,8.22,CSE,1,1,1,0,1,19.9,8.3,73.4,1,5,3,85.8,3,1,Mid-size,Data Scientist,56.94
S5621,8.97,Civil,3,1,1,0,1,58.6,6.5,90.7,2,5,0,94.2,3,1,Mid-size,Web Developer,73.26
S5622,9.13,IT,3,1,0,0,0,56.8,4.0,79.2,1,4,0,49.0,1,1,Startup,Data Scientist,51.47
S5623,6.92,ECE,1,1,0,0,0,25.6,7.3,44.8,2,3,0,71.9,1,1,Startup,Data Scientist,36.94
S5624,6.77,Mechanical,2,1,1,0,0,83.8,5.2,44.7,2,4,1,80.1,2,1,Mid-size,Data Scientist,61.47
S5625,9.78,EEE,3,1,1,0,1,49.0,8.3,46.0,0,5,0,79.9,3,1,Mid-size,Data Scientist,63.27
S5626,9.96,Mechanical,1,1,1,1,0,78.7,7.6,97.7,2,6,0,99.8,3,1,Top Tech,Web Developer,124.13
S5627,6.6,CSE,3,1,0,0,0,95.1,4.8,48.1,2,3,0,56.5,1,1,Startup,Software Engineer,52.29
S5628,6.25,Mechanical,1,0,0,0,0,55.6,7.3,61.7,2,4,1,57.0,0,1,Startup,Analyst,50.6
S5629,7.94,ECE,1,1,0,0,0,15.1,7.4,60.0,1,5,2,69.0,1,1,Startup,Analyst,36.5
S5630,7.74,Civil,1,0,0,0,0,33.3,6.8,74.9,1,3,0,49.5,0,1,Startup,Data Scientist,43.29
S5631,6.77,CSE,2,1,1,0,0,59.1,9.4,78.2,2,1,0,70.7,2,1,Mid-size,Data Scientist,54.9
S5632,5.97,Mechanical,1,1,1,0,0,15.0,8.8,54.5,0,5,0,73.5,2,1,MNC,Analyst,81.62
S5633,7.39,EEE,3,1,1,1,0,5.9,5.3,58.2,1,5,1,79.2,3,1,Mid-size,Web Developer,64.14
S5634,6.36,EEE,1,0,1,0,1,24.8,8.0,51.2,1,2,0,62.0,2,1,MNC,Software Engineer,83.63
S5635,5.19,ECE,1,1,1,0,1,48.8,8.4,72.7,2,2,2,87.0,3,1,MNC,Analyst,75.13
S5636,8.78,IT,1,1,0,0,1,72.8,9.2,95.4,1,5,1,83.9,2,1,Mid-size,Web Developer,69.98
S5637,7.1,IT,2,0,1,0,0,41.1,8.1,63.4,0,1,0,41.2,1,1,Startup,Software Engineer,47.34
S5638,7.97,ECE,1,1,1,0,0,98.3,4.4,68.8,2,5,1,78.3,2,1,MNC,Web Developer,72.56
S5639,8.07,Civil,3,1,1,1,0,41.2,4.6,74.9,0,5,0,70.9,3,1,Mid-size,Software Engineer,68.51
S5640,7.18,Mechanical,1,0,1,1,0,22.6,9.6,68.1,2,6,1,97.9,2,1,MNC,Analyst,84.05
S5641,8.24,Mechanical,3,0,1,0,1,47.4,4.5,74.6,1,4,0,61.4,2,1,MNC,Web Developer,82.62
S5642,9.14,Mechanical,3,1,0,0,0,6.5,9.9,92.0,0,3,0,56.2,1,1,Startup,Data Scientist,40.89
S5643,9.27,ECE,2,0,1,1,0,37.5,5.2,56.1,1,3,0,65.5,2,1,Mid-size,Data Scientist,62.26
S5644,8.66,EEE,1,0,1,1,0,30.2,4.6,91.4,2,3,1,65.1,2,1,Mid-size,Analyst,51.9
S5645,7.3,Civil,2,0,0,0,1,10.3,4.8,43.5,1,6,3,67.6,1,0,None,None,0.0
S5646,6.9,EEE,2,1,1,1,0,24.6,9.9,69.3,1,2,0,83.7,3,1,Mid-size,Web Developer,68.99
S5647,9.55,CSE,2,0,1,0,0,51.0,5.6,54.0,3,1,0,63.2,1,1,Startup,Software Engineer,55.44
S5648,8.33,EEE,1,0,1,0,1,86.3,7.8,71.0,2,4,0,78.6,2,1,MNC,Analyst,68.55
S5649,8.4,Mechanical,2,1,1,1,0,66.0,7.9,79.6,1,4,0,82.8,3,1,Mid-size,Web Developer,70.52
S5650,8.45,ECE,2,0,1,0,0,86.6,6.7,93.9,1,2,1,54.3,1,1,Startup,Analyst,47.18
S5651,8.1,Civil,3,1,1,0,1,1.4,5.5,71.2,2,3,0,80.3,3,1,MNC,Software Engineer,84.38
S5652,7.14,Mechanical,1,0,1,0,1,31.6,9.5,55.8,0,5,0,70.0,2,1,MNC,Data Scientist,80.85
S5653,7.37,CSE,2,1,1,0,0,30.0,9.1,93.1,2,5,1,90.1,2,1,MNC,Data Scientist,88.19
S5654,6.55,Civil,2,0,0,0,0,34.6,7.5,49.7,1,5,0,53.5,0,0,None,None,0.0
S5655,9.48,Civil,1,0,0,1,0,77.2,5.6,92.1,0,2,1,35.7,1,1,Startup,Software Engineer,40.94
S5656,8.03,CSE,2,1,1,0,1,49.8,7.9,77.3,1,3,0,82.2,3,1,Mid-size,Web Developer,76.5
S5657,7.69,IT,2,1,1,1,0,47.6,5.4,43.1,1,3,0,70.3,3,1,MNC,Software Engineer,79.52
S5658,6.01,Civil,2,1,0,0,0,57.9,7.6,93.9,3,4,0,86.8,1,1,Startup,Data Scientist,49.03
S5659,5.55,Mechanical,2,1,0,0,0,80.5,6.5,82.1,1,3,0,51.3,1,1,Startup,Software Engineer,44.1
S5660,7.0,IT,1,0,0,0,0,30.5,4.9,45.4,3,6,0,76.8,0,1,Startup,Web Developer,42.77
S5661,6.11,IT,1,1,0,0,0,69.4,7.8,74.5,1,3,0,54.9,1,1,Startup,Analyst,42.08
S5662,5.39,CSE,3,1,1,0,0,74.9,9.3,62.0,1,4,2,77.5,2,0,None,None,0.0
S5663,9.23,IT,2,1,1,0,1,62.2,8.7,68.3,2,2,0,88.3,3,1,Mid-size,Data Scientist,63.26
S5664,6.8,Mechanical,3,1,1,0,0,86.4,5.9,40.9,2,1,0,64.1,2,1,MNC,Software Engineer,83.18
S5665,5.77,CSE,2,0,1,0,1,16.4,9.9,42.7,2,5,0,95.7,2,1,MNC,Data Scientist,78.93
S5666,9.52,Civil,1,0,1,0,0,16.0,8.5,63.6,0,3,0,47.5,1,1,Startup,Analyst,40.33
S5667,5.91,CSE,1,1,0,0,0,95.0,9.5,45.1,0,5,1,61.6,1,1,Startup,Analyst,48.54
S5668,5.3,IT,2,0,1,0,0,39.4,9.2,69.2,0,4,2,58.6,1,0,None,None,0.0
S5669,6.2,IT,2,1,1,0,1,29.1,6.9,52.8,1,3,2,72.9,3,0,None,None,0.0
S5670,6.34,EEE,1,0,0,0,0,28.3,8.3,98.2,0,4,0,42.6,0,0,None,None,0.0
S5671,9.59,IT,1,0,0,0,1,35.8,4.4,90.2,2,5,0,71.9,1,1,Startup,Data Scientist,40.76
S5672,7.15,Mechanical,3,1,0,0,1,19.2,8.5,96.0,0,3,1,61.2,2,0,None,None,0.0
S5673,7.48,ECE,2,1,1,0,0,88.7,4.2,80.3,0,3,1,51.3,2,1,MNC,Analyst,79.26
S5674,9.59,IT,3,0,0,1,1,8.1,6.8,69.7,0,3,1,57.9,2,0,None,None,0.0
S5675,6.86,Civil,2,1,1,0,0,14.3,9.4,56.0,0,3,0,63.7,2,1,MNC,Web Developer,84.77
S5676,6.93,Civil,1,1,0,1,1,94.7,8.9,74.5,0,2,0,67.3,3,1,MNC,Web Developer,78.85
S5677,5.91,EEE,2,0,1,0,0,7.1,4.1,58.4,2,3,1,56.4,1,0,None,None,0.0
S5678,8.57,ECE,1,1,0,0,1,92.5,8.0,98.0,0,6,2,69.0,2,1,MNC,Web Developer,92.42
S5679,7.81,ECE,3,1,1,0,0,6.6,9.3,72.8,1,5,0,87.6,2,1,Mid-size,Software Engineer,69.38
S5680,8.73,Civil,3,1,1,0,0,76.9,4.3,59.7,0,1,2,34.7,2,0,None,None,0.0
S5681,5.74,EEE,1,1,1,0,0,92.7,7.0,67.2,0,6,1,70.4,2,1,Mid-size,Web Developer,54.24
S5682,5.34,IT,3,1,0,1,1,85.4,7.0,70.5,3,5,0,105.0,3,1,Mid-size,Data Scientist,73.55
S5683,5.36,CSE,3,1,0,0,1,14.2,8.5,60.4,0,2,2,54.2,2,0,None,None,0.0
S5684,8.08,CSE,1,1,0,1,1,47.5,6.4,74.5,0,5,1,74.4,3,1,MNC,Data Scientist,89.36
S5685,6.45,EEE,1,1,0,0,0,9.5,6.6,78.9,1,5,0,61.7,1,1,Startup,Data Scientist,42.71
S5686,6.72,Mechanical,2,0,1,0,1,20.8,4.4,94.7,0,3,0,45.0,2,0,None,None,0.0
S5687,7.89,IT,3,1,1,1,1,90.1,5.8,45.4,2,3,1,93.4,4,1,Mid-size,Analyst,65.12
S5688,9.96,Civil,3,0,0,0,0,14.8,6.0,53.2,2,3,0,49.5,0,1,Startup,Web Developer,43.79
S5689,6.36,ECE,3,1,1,0,0,32.9,6.9,56.6,2,3,1,76.0,2,1,MNC,Analyst,74.39
S5690,6.05,ECE,3,1,1,0,0,67.4,9.3,49.6,0,6,1,77.3,2,1,Mid-size,Analyst,71.05
S5691,6.37,CSE,1,1,1,0,0,10.4,9.1,60.5,2,6,0,96.2,2,1,Mid-size,Web Developer,55.1
S5692,9.89,IT,1,0,1,0,1,34.8,9.4,65.7,2,4,0,90.1,2,1,MNC,Web Developer,69.54
S5693,9.74,IT,1,1,1,0,1,51.7,7.2,74.6,2,5,2,93.4,3,1,MNC,Software Engineer,70.68
S5694,5.91,EEE,2,0,1,1,0,34.3,5.8,92.9,0,5,0,67.4,2,1,MNC,Software Engineer,75.68
S5695,5.56,CSE,1,1,1,0,1,28.5,9.4,73.6,1,1,1,69.6,3,1,MNC,Software Engineer,84.37
S5696,8.47,EEE,1,1,0,0,0,38.1,9.0,60.3,1,6,0,76.1,1,1,Startup,Software Engineer,47.99
S5697,8.51,Civil,1,1,0,0,0,6.8,4.5,82.1,0,2,1,34.1,1,0,None,None,0.0
S5698,6.46,IT,2,1,1,0,0,62.0,6.0,65.1,0,3,0,56.1,2,1,MNC,Analyst,79.35
S5699,8.73,EEE,3,1,0,0,1,50.5,5.4,80.7,1,4,1,63.1,2,0,None,None,0.0
S5700,6.22,IT,2,1,0,0,0,94.3,4.8,94.0,1,1,0,37.8,1,1,Startup,Software Engineer,46.9
S5701,7.59,Civil,3,1,1,0,1,15.5,5.2,77.1,2,1,1,67.3,3,1,Mid-size,Data Scientist,65.98
S5702,8.43,IT,3,1,1,1,0,6.8,5.2,49.1,1,6,0,86.0,3,1,MNC,Analyst,67.37
S5703,7.88,CSE,3,0,0,0,0,94.5,7.2,69.0,1,2,0,44.1,0,1,Startup,Software Engineer,50.37
S5704,5.13,IT,2,1,0,0,1,46.2,8.2,51.6,1,6,1,81.0,2,1,MNC,Analyst,76.11
S5705,9.55,IT,2,0,1,0,0,97.2,6.9,92.7,2,2,0,62.5,1,1,Startup,Web Developer,53.99
S5706,6.33,IT,3,0,1,0,0,48.3,8.4,99.7,1,2,0,56.8,1,1,Startup,Software Engineer,47.5
S5707,5.86,EEE,2,1,1,1,0,62.8,8.4,76.0,2,1,0,80.9,3,1,Mid-size,Data Scientist,51.22
S5708,9.61,ECE,3,1,0,0,1,24.9,4.3,85.3,3,1,2,70.2,2,0,None,None,0.0
S5709,9.93,CSE,1,1,0,0,1,19.3,5.4,61.5,1,5,0,67.5,2,1,MNC,Data Scientist,70.31
S5710,7.66,Civil,1,1,1,0,1,36.1,8.8,93.8,3,4,3,105.6,3,1,MNC,Analyst,80.27
S5711,7.38,Civil,3,1,0,1,0,18.3,4.1,92.2,0,1,2,35.6,2,0,None,None,0.0
S5712,5.52,EEE,1,1,1,0,1,72.4,6.9,91.9,0,4,0,67.0,3,1,MNC,Web Developer,72.61
S5713,6.65,CSE,1,1,0,0,1,34.2,4.8,92.6,3,3,0,77.4,2,1,Mid-size,Analyst,59.69
S5714,5.66,Mechanical,1,1,1,1,0,6.4,6.1,84.8,0,4,0,72.5,3,1,MNC,Data Scientist,84.61
S5715,7.73,Mechanical,2,1,0,0,0,83.8,9.8,95.8,1,5,1,71.3,1,1,Startup,Software Engineer,53.17
S5716,9.48,CSE,3,1,0,0,1,3.3,5.6,77.2,1,3,0,57.8,2,1,MNC,Software Engineer,69.84
S5717,7.71,EEE,3,1,1,1,1,11.9,7.5,80.7,0,2,0,71.3,4,1,MNC,Software Engineer,73.4
S5718,7.69,Mechanical,3,1,0,1,0,64.5,4.2,93.5,1,5,0,67.4,2,1,Mid-size,Data Scientist,66.23
S5719,9.54,Civil,2,0,1,1,1,24.9,9.2,57.6,1,4,2,91.3,3,1,MNC,Analyst,72.61
S5720,6.96,CSE,1,1,1,0,0,98.6,4.9,98.8,1,6,0,75.9,2,1,MNC,Software Engineer,70.95
S5721,7.61,Civil,1,1,0,0,1,67.9,9.1,93.7,1,6,1,89.2,2,1,MNC,Software Engineer,82.08
